"contract_id","source_id","artifact_locator","sha256","bytes","accepted_head","private_source"
"mv08g_landscape_source_freeze_v1","ph_decision","docs/audits/mv08g-ph-validation-v2/mv08g-ph-validation-decision.csv","23d7c3e5209aa1c309cb36ea283035e2e05b258f8dcb92491104f65e399cd71a",488,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","ph_summary","docs/audits/mv08g-ph-validation-v2/mv08g-ph-validation-summary.csv","1a32e1b2dbb8ed741577575a89915801da4a49f1cc9998c1eb4f688084218092",393,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","ph_records","docs/audits/mv08g-ph-validation-v2/mv08g-ph-independent-validation.csv","4046ff72d0cc82786566f843f165157e011168e95d68fdc56b5542880a9bbe7b",357635,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","ph_repeats","docs/audits/mv08g-ph-execution-v2/mv08g-ph-repeat-validation.csv","1cfca7dad3fcb8ddd66ba004c5094fb67c89f216baa034c76f2a8d36bef6a496",1407,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","primary_landscape_queue","docs/audits/mv08g-prefreeze-evidence-v2/mv08g-landscape-queue.csv","22fca624db5c98d833c3515b0929cd18995c258304d0e988b75d31415479e545",4303,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","primary_shift_queue","docs/audits/mv08g-prefreeze-evidence-v2/mv08g-matched-shift-queue.csv","1ab38bee745bccdb3532460fa48bdf9b632ff0ea65894634b278c56fdce7cb89",4565,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/provenance_utils.R","dd6ed9425ae24076d891cdc186de90a9e4accb183f31f790de64af473afa3da9",11252,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/toy_baseline.R","7231cd35bd371db4a742bc61c8160ef1ca7ae186bb08c37cd91e06987268ab22",8698,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/dual_view_topology.R","25c967c214df3cf84e275ca28fb01896ec319c4f056f68e172bec7c2e51bf3bd",36758,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/mv07g_sentinel.R","7e1f7a08879cc1e93a2dacdae394d916e38f414c56fdd6c0cc25b39816aca39d",12825,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/mv07h_full_topology.R","2723b3bbc38eb8e9d68e9ee5a8408a3369996db07b18be0377bf6a1697702b91",24073,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/mv08g_panel_sensitivity.R","9affa99ff34b052c91594405134c349d14e578ff2ebf6b6593140b5d70d18cfc",17536,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/landscape_rust_prototype.R","4771ec396759dacaf36e860819b49978b37d8cc8d4224e54cc72b0077f8a5eb1",5137,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","R/landscape_reference.R","49020618056a329b34e57ab1a8c62403be681741cbb928a4ed0d931a8b3b13da",14434,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","scripts/run_mv08g_landscape_group.R","45b39efea79e87f9a8b72ec23dda795d6efa560f957bdf1199e22d588df8c6e8",7171,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","scripts/run_mv08g_matched_shift_group.R","f1a3495263d700a4b062b957352e73498901188b9f92698aa5e45b91ae3d3d25",6248,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","scripts/run_mv08g_landscape_monitor.R","4da224e9b1db5401437147b21f9e5c2daa356c296fe1cffbcd907ee1a3205095",12157,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","scripts/validate_mv08g_landscapes.R","eac045d41d437bcbcf91abd0c16b4cce72e45473d52325ef33e3b606ab879eb4",14252,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","scripts/validate_mv08g_persim_oracles.py","ecbc291ad94ff82955b421ed1c90fab56ad5c170d92036f99dea0dc179ec26ac",4019,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","scripts/mv05d4_landscape_group.py","870cef3f3622faaa2774e54bb9a41931ee42a6010e77067ad62b9866eecf98f3",12460,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","scripts/build_mv08g_landscape_prefreeze.R","0af8a7937f2cc18587ee440e2bea32d286a721a48d028413fc8686678a895c3c",10821,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","tests/testthat/test-mv08g-panel-sensitivity.R","a035bfbb19a593d017ba39ebd37773a28794615359e03b35aba813b0e43f39f2",22206,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
"mv08g_landscape_source_freeze_v1","","docs/specifications/MV08G_COMMON475_PAIRED_REFERENCE_SENSITIVITY_PREFREEZE_V2.md","69e6f1abcba963b52aed17c299b87b3d568af2a4a1ebbfdcb7970a611130a5bd",2416,"d3b13bd50e11e7d7784d4122a2b72109b857b8e1",FALSE
