"contract_id","source_id","artifact_locator","sha256","bytes","accepted_head","private_source"
"mv08g_comparison_source_freeze_v1","landscape_decision","docs/audits/mv08g-landscape-validation-v4/mv08g-landscape-validation-decision.csv","1284aba15cb80076f54180eb9e62c34c7f87ad218e378a528126ef7b87e84e8c",411,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","landscape_summary","docs/audits/mv08g-landscape-validation-v4/mv08g-landscape-validation-summary.csv","d4fd66a82e12514ee324530961d5a1fce38ff982ddae5689c1a584625c227cb0",356,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","landscape_repeats","docs/audits/mv08g-landscape-execution-v3/mv08g-landscape-repeat-validation.csv","afd7910ad6c7fb01043ff80fb33ed652aa0d6aeffcc356f86c48242bad6ad174",2465,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","comparison_contract","docs/audits/mv08g-prefreeze-evidence-v2/mv08g-comparison-contract.csv","440b78c699263cfa3eb3801ca89149a59f92f83defdb341f7be16ed292e2d278",820,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","interpretation_thresholds","docs/audits/mv08g-prefreeze-evidence-v2/mv08g-interpretation-thresholds.csv","652ccf6f08bdefc4c477a4d875f1b5aaa80b3ab83727e145efb3238054b674f1",617,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","R/provenance_utils.R","dd6ed9425ae24076d891cdc186de90a9e4accb183f31f790de64af473afa3da9",11252,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","R/mv08g_panel_sensitivity.R","6184d1e21dfbe683120a20c58cd3f3a699edbdd0ddab371faf8b4134c9ad0a2b",18446,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","R/mv05n_clustering_gate.R","9f92a6d8354ee3e4aedadd233c057bc266baa4a3410cf602327135e2cd4f1c03",25044,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","R/mv05_benchmark_contract.R","b060803a4070c1dea69d845527c449a94a7bd319bb2df6e1c0c323fbaaf0357d",16628,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","scripts/run_mv08g_comparison.R","c85b86910faa888f4e7c48885258607a5ce073ac00c952c3d72aab8e3b39b0bf",15364,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","scripts/run_mv08g_comparison_monitor.R","457102b5790100082dc31f1d7c167ad1e7cafdded358890f785324656d7cb783",7761,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","scripts/validate_mv08g_comparison.R","3bc4608d132da13047b3bf11bec34f839a28fb88bff9149087a711ea73d84662",20237,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","scripts/build_mv08g_comparison_prefreeze.R","b9afb3bb268c9015d23fafa16cbb99db1462aaa2813b17fdacd14ada96eac829",7341,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","tests/testthat/test-mv08g-panel-sensitivity.R","14a7c0b08577e8034ec92791c3eeec4fb199510b01528085a8be115fa9fa64e5",33266,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
"mv08g_comparison_source_freeze_v1","","docs/specifications/MV08G_COMMON475_PAIRED_REFERENCE_SENSITIVITY_PREFREEZE_V2.md","69e6f1abcba963b52aed17c299b87b3d568af2a4a1ebbfdcb7970a611130a5bd",2416,"f9bf235b52f676ccd1b1879fe38d16c0c49812ab",FALSE
